"Mon";"status";"person_days";"Deaths";"MortalityRate";"MR_unvac";"person_days_AllGroups";"Deaths_AllGroups";"Average_mortality_rate";"MR_ComparedToUnvacc";"GroupSize_Share"
"2021-10";"Doses_0";240456;190;288,607894999501;288,607894999501;757427;524;252,68573737139;1;0,31746425728156
"2021-11";"Doses_0";219938;261;433,441469868781;433,441469868781;714499;669;341,991031478001;1;0,307821284564429
"2021-12";"Doses_0";208288;277;485,742097480412;485,742097480412;716813;699;356,173437144695;1;0,290575087226376
"2022-01";"Doses_0";197406;156;288,638643202334;288,638643202334;697698;547;286,358496082832;1;0,282939036660561
"2022-02";"Doses_0";172598;160;338,590250176711;338,590250176711;614863;511;303,551766816348;1;0,28070968654806
"2022-03";"Doses_0";186153;159;311,973215580732;311,973215580732;665408;534;293,118658026354;1;0,279757682504569
"2022-04";"Doses_0";174966;133;277,643942251637;277,643942251637;627923;479;278,624528803691;1;0,278642445013162
"2022-05";"Doses_0";176334;134;277,561332471333;277,561332471333;634594;434;249,795144612146;1;0,277868999706899
"2022-06";"Doses_0";167081;113;247,025394868357;247,025394868357;602410;394;238,88796666722;1;0,277354293587424
"2022-07";"Doses_0";169049;103;222,543463729451;222,543463729451;609483;443;265,480333331693;1;0,2773645860508
"2022-08";"Doses_0";165367;106;234,124704445264;234,124704445264;595890;413;253,147812515733;1;0,277512628169629
"2022-09";"Doses_0";156775;106;246,95582841652;246,95582841652;565054;393;254,034570147278;1;0,27745135863121
"2022-10";"Doses_0";157885;133;307,68122367546;307,68122367546;569857;485;310,860882642488;1;0,277060736289982
"2022-11";"Doses_0";148788;113;277,396362609888;277,396362609888;537992;414;281,070164612113;1;0,276561733259974
"2022-12";"Doses_0";149641;144;351,481211700002;351,481211700002;541567;547;368,914187902882;1;0,276311148943713
"2020-01";"Doses_1";0;0;NA;224,045775694641;1167257;716;224,045775694641;NA;0
"2020-02";"Doses_1";0;0;NA;213,54172008821;1072445;627;213,54172008821;NA;0
"2020-03";"Doses_1";0;0;NA;215,361390952239;1126135;664;215,361390952239;NA;0
"2020-04";"Doses_1";0;0;NA;202,912498529442;1071022;595;202,912498529442;NA;0
"2020-05";"Doses_1";0;0;NA;193,550897868131;1088857;577;193,550897868131;NA;0
"2020-06";"Doses_1";0;0;NA;184,494414299086;1037381;524;184,494414299086;NA;0
"2020-07";"Doses_1";0;0;NA;206,32600777387;1055073;596;206,32600777387;NA;0
"2020-08";"Doses_1";0;0;NA;212,984452717106;1035808;604;212,984452717106;NA;0
"2020-09";"Doses_1";0;0;NA;216,130402479797;985242;583;216,130402479797;NA;0
"2020-10";"Doses_1";0;0;NA;334,424965514195;996062;912;334,424965514195;NA;0
"2020-11";"Doses_1";0;0;NA;426,677432239168;931364;1088;426,677432239168;NA;0
"2020-12";"Doses_1";337;0;NA;349,8795898008;932567;893;349,753154465041;NA;0,000361368137624428
"2021-01";"Doses_1";75080;58;282,159030367608;313,637496808506;907350;773;311,167961646553;0,899634237738745;0,0827464594698848
"2021-02";"Doses_1";157616;97;224,782065272561;302,184552844037;800200;589;268,848100474881;0,74385690187339;0,196970757310672
"2021-03";"Doses_1";143817;92;233,651098270719;400,732926369249;865480;684;288,661783056801;0,583059396660172;0,166170217682673
"2021-04";"Doses_1";119230;76;232,818921412396;319,989397908091;819468;527;234,892332586507;0,727583235364777;0,145496834531672
"2021-05";"Doses_1";119252;61;186,833344514138;279,316787609408;831531;486;213,475504821829;0,668894075838374;0,143412572712262
"2021-06";"Doses_1";59346;52;320,038418764533;245,950394672852;790517;475;219,468714777797;1,30123157228607;0,0750723893350807
"2021-07";"Doses_1";23360;22;343,985445205479;234,117842236039;802019;470;214,044180998206;1,46928334004835;0,0291264920157752
"2021-08";"Doses_1";11888;20;614,485195154778;249,858298803846;787290;479;222,224021643867;2,45933474331859;0,0150998996557812
"2021-09";"Doses_1";8543;20;855,086035350579;245,569289875347;747135;484;236,611857294866;3,48205606566125;0,011434345867882
"2021-10";"Doses_1";7548;21;1016,19634340223;288,607894999501;757427;524;252,68573737139;3,52102752907707;0,00996531678960481
"2021-11";"Doses_1";10235;21;749,413776257938;433,441469868781;714499;669;341,991031478001;1,72898494572938;0,0143247226378203
"2021-12";"Doses_1";13344;22;602,180755395683;485,742097480412;716813;699;356,173437144695;1,23971292280255;0,0186157338106312
"2022-01";"Doses_1";8833;18;744,311106079475;288,638643202334;697698;547;286,358496082832;2,57869527732541;0,0126602054183902
"2022-02";"Doses_1";5949;6;NA;338,590250176711;614863;511;303,551766816348;NA;0,00967532604824164
"2022-03";"Doses_1";5784;7;NA;311,973215580732;665408;534;293,118658026354;NA;0,00869241127248245
"2022-04";"Doses_1";5369;8;NA;277,643942251637;627923;479;278,624528803691;NA;0,00855041143579706
"2022-05";"Doses_1";5383;4;NA;277,561332471333;634594;434;249,795144612146;NA;0,00848258886784306
"2022-06";"Doses_1";5073;4;NA;247,025394868357;602410;394;238,88796666722;NA;0,00842117494729503
"2022-07";"Doses_1";5110;6;NA;222,543463729451;609483;443;265,480333331693;NA;0,00838415509538412
"2022-08";"Doses_1";5074;4;NA;234,124704445264;595890;413;253,147812515733;NA;0,00851499437815704
"2022-09";"Doses_1";4844;5;NA;246,95582841652;565054;393;254,034570147278;NA;0,00857263199623399
"2022-10";"Doses_1";4976;7;NA;307,68122367546;569857;485;310,860882642488;NA;0,00873201522487221
"2022-11";"Doses_1";4695;3;NA;277,396362609888;537992;414;281,070164612113;NA;0,00872689556722033
"2022-12";"Doses_1";4690;5;NA;351,481211700002;541567;547;368,914187902882;NA;0,00866005498857944
"2020-01";"Doses_2";0;0;NA;224,045775694641;1167257;716;224,045775694641;NA;0
"2020-02";"Doses_2";0;0;NA;213,54172008821;1072445;627;213,54172008821;NA;0
"2020-03";"Doses_2";0;0;NA;215,361390952239;1126135;664;215,361390952239;NA;0
"2020-04";"Doses_2";0;0;NA;202,912498529442;1071022;595;202,912498529442;NA;0
"2020-05";"Doses_2";0;0;NA;193,550897868131;1088857;577;193,550897868131;NA;0
"2020-06";"Doses_2";0;0;NA;184,494414299086;1037381;524;184,494414299086;NA;0
"2020-07";"Doses_2";0;0;NA;206,32600777387;1055073;596;206,32600777387;NA;0
"2020-08";"Doses_2";0;0;NA;212,984452717106;1035808;604;212,984452717106;NA;0
"2020-09";"Doses_2";0;0;NA;216,130402479797;985242;583;216,130402479797;NA;0
"2020-10";"Doses_2";0;0;NA;334,424965514195;996062;912;334,424965514195;NA;0
"2020-11";"Doses_2";0;0;NA;426,677432239168;931364;1088;426,677432239168;NA;0
"2020-12";"Doses_2";0;0;NA;349,8795898008;932567;893;349,753154465041;NA;0
"2021-01";"Doses_2";1938;2;NA;313,637496808506;907350;773;311,167961646553;NA;0,00213589022979005
"2021-02";"Doses_2";97461;41;153,653769199988;302,184552844037;800200;589;268,848100474881;0,508476584106836;0,121795801049738
"2021-03";"Doses_2";286845;115;146,433613972703;400,732926369249;865480;684;288,661783056801;0,365414480161219;0,331428802514212
"2021-04";"Doses_2";363452;156;156,771733268767;319,989397908091;819468;527;234,892332586507;0,4899278985293;0,443521894692654
"2021-05";"Doses_2";412764;196;173,438090531151;279,316787609408;831531;486;213,475504821829;0,620936865326133;0,496390393142288
"2021-06";"Doses_2";463801;243;191,366016890865;245,950394672852;790517;475;219,468714777797;0,778067533273969;0,586705915242809
"2021-07";"Doses_2";513378;278;197,787010740624;234,117842236039;802019;470;214,044180998206;0,844818185797279;0,640107029883332
"2021-08";"Doses_2";519520;284;199,667000307977;249,858298803846;787290;479;222,224021643867;0,799120946808042;0,659883905549416
"2021-09";"Doses_2";498636;303;221,94697133781;245,569289875347;747135;484;236,611857294866;0,903805893035206;0,66739745829067
"2021-10";"Doses_2";479040;297;226,451340180361;288,607894999501;757427;524;252,68573737139;0,784633213796013;0,63245698925441
"2021-11";"Doses_2";295591;298;368,226705143255;433,441469868781;714499;669;341,991031478001;0,849541935280746;0,413703868025008
"2021-12";"Doses_2";151070;205;495,639438670815;485,742097480412;716813;699;356,173437144695;1,02037571221795;0,21075231615498
"2022-01";"Doses_2";105916;138;475,891272329015;288,638643202334;697698;547;286,358496082832;1,64874414267329;0,151807802229618
"2022-02";"Doses_2";78122;110;514,291748803154;338,590250176711;614863;511;303,551766816348;1,5189207265559;0,127055945796055
"2022-03";"Doses_2";80514;109;494,476115954989;311,973215580732;665408;534;293,118658026354;1,58499541389966;0,120999446955853
"2022-04";"Doses_2";73922;77;380,4584562106;277,643942251637;627923;479;278,624528803691;1,37031066885579;0,117724625471594
"2022-05";"Doses_2";73458;52;258,555909499306;277,561332471333;634594;434;249,795144612146;0,931527123022477;0,115755900623076
"2022-06";"Doses_2";68990;65;344,125960284099;247,025394868357;602410;394;238,88796666722;1,39307928428771;0,114523331286001
"2022-07";"Doses_2";68671;69;366,999898064685;222,543463729451;609483;443;265,480333331693;1,64911560157458;0,112670903044055
"2022-08";"Doses_2";65427;54;301,458113622816;234,124704445264;595890;413;253,147812515733;1,28759634459376;0,109797110204904
"2022-09";"Doses_2";59264;58;357,459840712743;246,95582841652;565054;393;254,034570147278;1,44746468631566;0,104882011276798
"2022-10";"Doses_2";56720;69;444,3273977433;307,68122367546;569857;485;310,860882642488;1,44411606413778;0,0995337426757941
"2022-11";"Doses_2";51427;48;340,910416707177;277,396362609888;537992;414;281,070164612113;1,2289649853362;0,0955906407530223
"2022-12";"Doses_2";50803;56;402,614018857154;351,481211700002;541567;547;368,914187902882;1,14547806669335;0,0938074144104054
"2020-01";"Doses_3p";0;0;NA;224,045775694641;1167257;716;224,045775694641;NA;0
"2020-02";"Doses_3p";0;0;NA;213,54172008821;1072445;627;213,54172008821;NA;0
"2020-03";"Doses_3p";0;0;NA;215,361390952239;1126135;664;215,361390952239;NA;0
"2020-04";"Doses_3p";0;0;NA;202,912498529442;1071022;595;202,912498529442;NA;0
"2020-05";"Doses_3p";0;0;NA;193,550897868131;1088857;577;193,550897868131;NA;0
"2020-06";"Doses_3p";0;0;NA;184,494414299086;1037381;524;184,494414299086;NA;0
"2020-07";"Doses_3p";0;0;NA;206,32600777387;1055073;596;206,32600777387;NA;0
"2020-08";"Doses_3p";0;0;NA;212,984452717106;1035808;604;212,984452717106;NA;0
"2020-09";"Doses_3p";0;0;NA;216,130402479797;985242;583;216,130402479797;NA;0
"2020-10";"Doses_3p";0;0;NA;334,424965514195;996062;912;334,424965514195;NA;0
"2020-11";"Doses_3p";0;0;NA;426,677432239168;931364;1088;426,677432239168;NA;0
"2020-12";"Doses_3p";0;0;NA;349,8795898008;932567;893;349,753154465041;NA;0
"2021-01";"Doses_3p";0;0;NA;313,637496808506;907350;773;311,167961646553;NA;0
"2021-02";"Doses_3p";0;0;NA;302,184552844037;800200;589;268,848100474881;NA;0
"2021-03";"Doses_3p";54;0;NA;400,732926369249;865480;684;288,661783056801;NA;6,23931228913435e-05
"2021-04";"Doses_3p";60;0;NA;319,989397908091;819468;527;234,892332586507;NA;7,32182342690624e-05
"2021-05";"Doses_3p";62;0;NA;279,316787609408;831531;486;213,475504821829;NA;7,45612610954973e-05
"2021-06";"Doses_3p";60;0;NA;245,950394672852;790517;475;219,468714777797;NA;7,58996960217174e-05
"2021-07";"Doses_3p";62;0;NA;234,117842236039;802019;470;214,044180998206;NA;7,73049017541978e-05
"2021-08";"Doses_3p";62;0;NA;249,858298803846;787290;479;222,224021643867;NA;7,87511590392359e-05
"2021-09";"Doses_3p";491;0;NA;245,569289875347;747135;484;236,611857294866;NA;0,000657177083124201
"2021-10";"Doses_3p";30383;16;192,344403120166;288,607894999501;757427;524;252,68573737139;0,666455791587054;0,0401134366744254
"2021-11";"Doses_3p";188735;89;172,237528810237;433,441469868781;714499;669;341,991031478001;0,397372057782979;0,264150124772743
"2021-12";"Doses_3p";344111;195;206,97899805586;485,742097480412;716813;699;356,173437144695;0,426108832504901;0,480056862808013
"2022-01";"Doses_3p";385543;235;222,630809014818;288,638643202334;697698;547;286,358496082832;0,771313246711581;0,552592955691431
"2022-02";"Doses_3p";358194;235;239,629223270072;338,590250176711;614863;511;303,551766816348;0,707726294968648;0,582559041607643
"2022-03";"Doses_3p";392957;259;240,738172370005;311,973215580732;665408;534;293,118658026354;0,771662951647549;0,590550459267096
"2022-04";"Doses_3p";373666;261;255,121552402413;277,643942251637;627923;479;278,624528803691;0,918880312436956;0,595082518079446
"2022-05";"Doses_3p";379419;244;234,888078878496;277,561332471333;634594;434;249,795144612146;0,846256489645421;0,597892510802182
"2022-06";"Doses_3p";361266;212;214,337911677268;247,025394868357;602410;394;238,88796666722;0,867675616069722;0,59970120017928
"2022-07";"Doses_3p";366653;265;263,985975840918;222,543463729451;609483;443;265,480333331693;1,18622210428902;0,60158035580976
"2022-08";"Doses_3p";360022;249;252,615812367022;234,124704445264;595890;413;253,147812515733;1,07897973844995;0,604175267247311
"2022-09";"Doses_3p";344171;224;237,719040825636;246,95582841652;565054;393;254,034570147278;0,962597410030326;0,609093998095757
"2022-10";"Doses_3p";350276;276;287,798764402928;307,68122367546;569857;485;310,860882642488;0,935379679542929;0,614673505809352
"2022-11";"Doses_3p";333082;250;274,144204730367;277,396362609888;537992;414;281,070164612113;0,988276133656104;0,619120730419783
"2022-12";"Doses_3p";336433;342;371,293838594906;351,481211700002;541567;547;368,914187902882;1,05636895013272;0,621221381657302
