"Mon";"status";"person_days";"Deaths";"MortalityRate";"MR_unvac";"person_days_AllGroups";"Deaths_AllGroups";"Average_mortality_rate";"MR_ComparedToUnvacc";"GroupSize_Share"
"2022-02";"Doses_0";57167;48;306,680427519373;306,680427519373;217945;188;315,065727591824;1;0,262300121590309
"2022-03";"Doses_0";61605;45;266,800584368152;266,800584368152;235052;206;320,105763830982;1;0,262090941578885
"2022-04";"Doses_0";58109;45;282,852053898708;282,852053898708;221580;190;313,193880314108;1;0,262248397869844
"2022-05";"Doses_0";58906;28;173,6155909415;173,6155909415;223497;166;271,285520611015;1;0,263565059038824
"2022-06";"Doses_0";56291;19;123,283473379403;123,283473379403;211831;136;234,498255684956;1;0,265735421161209
"2022-07";"Doses_0";57579;26;164,92992236753;164,92992236753;214651;154;262,046298409977;1;0,268244732146601
"2022-08";"Doses_0";56645;29;186,993556359785;186,993556359785;209813;140;243,71702420727;1;0,269978504668443
"2022-09";"Doses_0";53728;44;299,117778439547;299,117778439547;198705;150;275,722805163433;1;0,270390780302458
"2022-10";"Doses_0";54156;42;283,265012187015;283,265012187015;199705;207;378,592173455847;1;0,271179990485967
"2022-11";"Doses_0";51401;27;191,859107799459;191,859107799459;188074;159;308,786700979402;1;0,273301998149664
"2022-12";"Doses_0";52168;35;245,04964729336;245,04964729336;188603;208;402,814377289863;1;0,276602174938893
"2020-01";"Doses_1";0;0;NA;235,202351215711;436370;281;235,202351215711;NA;0
"2020-02";"Doses_1";0;0;NA;285,963260068587;399783;313;285,963260068587;NA;0
"2020-03";"Doses_1";0;0;NA;215,627330350485;418392;247;215,627330350485;NA;0
"2020-04";"Doses_1";0;0;NA;219,622694200405;397476;239;219,622694200405;NA;0
"2020-05";"Doses_1";0;0;NA;194,513868591443;403718;215;194,513868591443;NA;0
"2020-06";"Doses_1";0;0;NA;229,261079509939;383952;241;229,261079509939;NA;0
"2020-07";"Doses_1";0;0;NA;205,286154240985;389650;219;205,286154240985;NA;0
"2020-08";"Doses_1";0;0;NA;217,506111703128;382872;228;217,506111703128;NA;0
"2020-09";"Doses_1";0;0;NA;259,402656389787;363275;258;259,402656389787;NA;0
"2020-10";"Doses_1";0;0;NA;375,978860971707;366242;377;375,978860971707;NA;0
"2020-11";"Doses_1";0;0;NA;469,417905893123;340804;438;469,417905893123;NA;0
"2020-12";"Doses_1";89;0;NA;379,856222898575;340477;354;379,756929249259;NA;0,000261397979892915
"2021-01";"Doses_1";24852;16;235,152100434573;364,432424626332;330018;320;354,16250022726;0,645255703236846;0,0753049833645437
"2021-02";"Doses_1";66611;36;197,399828857096;427,349035926432;289831;274;345,299502123651;0,461917103496352;0,229827037135434
"2021-03";"Doses_1";57544;48;304,671208119005;457,466258772719;312073;280;327,711785383548;0,665997114052455;0,18439275425942
"2021-04";"Doses_1";41965;42;365,554628857381;362,745329865216;294940;196;242,723943852987;1,00774454902895;0,142283176239235
"2021-05";"Doses_1";39727;40;367,759961738868;282,046332046332;298359;203;248,511859873508;1,30389911143555;0,133151672984559
"2021-06";"Doses_1";18690;18;351,765650080257;284,667524768844;283146;179;230,904727596364;1,23570698963957;0,0660083490496069
"2021-07";"Doses_1";7363;11;545,667526823306;204,290678440099;287574;159;201,947150994179;2,67103487535435;0,025603844575657
"2021-08";"Doses_1";3784;9;NA;233,975977825685;282241;178;230,35101207833;NA;0,0134069819763961
"2021-09";"Doses_1";2439;5;NA;306,622768472002;267449;208;284,061634180722;NA;0,00911949567955012
"2021-10";"Doses_1";2288;6;NA;263,459016393443;269952;215;290,898937588905;NA;0,0084755808440019
"2021-11";"Doses_1";2957;5;NA;373,158895479184;254181;254;364,989908765801;NA;0,0116334423107943
"2021-12";"Doses_1";3373;8;NA;432,063168167502;254148;262;376,534538930072;NA;0,0132717943875222
"2022-01";"Doses_1";2176;1;NA;236,334925281159;247282;198;292,457599016507;NA;0,00879967001237454
"2022-02";"Doses_1";1591;4;NA;306,680427519373;217945;188;315,065727591824;NA;0,00730000688247035
"2022-03";"Doses_1";1505;3;NA;266,800584368152;235052;206;320,105763830982;NA;0,00640283852083794
"2022-04";"Doses_1";1416;2;NA;282,852053898708;221580;190;313,193880314108;NA;0,00639046845383157
"2022-05";"Doses_1";1359;1;NA;173,6155909415;223497;166;271,285520611015;NA;0,00608061853179237
"2022-06";"Doses_1";1282;1;NA;123,283473379403;211831;136;234,498255684956;NA;0,00605199427845783
"2022-07";"Doses_1";1268;2;NA;164,92992236753;214651;154;262,046298409977;NA;0,00590726341829295
"2022-08";"Doses_1";1170;2;NA;186,993556359785;209813;140;243,71702420727;NA;0,00557639421770815
"2022-09";"Doses_1";1076;1;NA;299,117778439547;198705;150;275,722805163433;NA;0,00541506252988098
"2022-10";"Doses_1";1079;2;NA;283,265012187015;199705;207;378,592173455847;NA;0,00540296937983526
"2022-11";"Doses_1";979;1;NA;191,859107799459;188074;159;308,786700979402;NA;0,0052053978753044
"2022-12";"Doses_1";980;1;NA;245,04964729336;188603;208;402,814377289863;NA;0,00519609974390651
"2020-01";"Doses_2";0;0;NA;235,202351215711;436370;281;235,202351215711;NA;0
"2020-02";"Doses_2";0;0;NA;285,963260068587;399783;313;285,963260068587;NA;0
"2020-03";"Doses_2";0;0;NA;215,627330350485;418392;247;215,627330350485;NA;0
"2020-04";"Doses_2";0;0;NA;219,622694200405;397476;239;219,622694200405;NA;0
"2020-05";"Doses_2";0;0;NA;194,513868591443;403718;215;194,513868591443;NA;0
"2020-06";"Doses_2";0;0;NA;229,261079509939;383952;241;229,261079509939;NA;0
"2020-07";"Doses_2";0;0;NA;205,286154240985;389650;219;205,286154240985;NA;0
"2020-08";"Doses_2";0;0;NA;217,506111703128;382872;228;217,506111703128;NA;0
"2020-09";"Doses_2";0;0;NA;259,402656389787;363275;258;259,402656389787;NA;0
"2020-10";"Doses_2";0;0;NA;375,978860971707;366242;377;375,978860971707;NA;0
"2020-11";"Doses_2";0;0;NA;469,417905893123;340804;438;469,417905893123;NA;0
"2020-12";"Doses_2";0;0;NA;379,856222898575;340477;354;379,756929249259;NA;0
"2021-01";"Doses_2";484;0;NA;364,432424626332;330018;320;354,16250022726;NA;0,00146658667103007
"2021-02";"Doses_2";34334;17;180,84843012757;427,349035926432;289831;274;345,299502123651;0,423186704365711;0,118462138280584
"2021-03";"Doses_2";115604;58;183,250579564721;457,466258772719;312073;280;327,711785383548;0,400577257995686;0,37043896780561
"2021-04";"Doses_2";147250;49;121,543293718166;362,745329865216;294940;196;242,723943852987;0,335065082059989;0,499254085576727
"2021-05";"Doses_2";164097;90;200,323589096693;282,046332046332;298359;203;248,511859873508;0,710250644435913;0,549998491749872
"2021-06";"Doses_2";179773;95;193,014245743243;284,667524768844;283146;179;230,904727596364;0,678033948199657;0,634912730534777
"2021-07";"Doses_2";196180;101;188,042868793965;204,290678440099;287574;159;201,947150994179;0,920467200117998;0,682189627713215
"2021-08";"Doses_2";197282;117;216,615048509241;233,975977825685;282241;178;230,35101207833;0,925800377125131;0,698984201444865
"2021-09";"Doses_2";188613;139;269,17418205532;306,622768472002;267449;208;284,061634180722;0,877867561488339;0,705229782126686
"2021-10";"Doses_2";178874;149;304,249080358241;263,459016393443;269952;215;290,898937588905;1,15482508256193;0,662614094357515
"2021-11";"Doses_2";102434;154;549,119433000762;373,158895479184;254181;254;364,989908765801;1,47154319420852;0,402996290045283
"2021-12";"Doses_2";48304;98;741,025587943028;432,063168167502;254148;262;376,534538930072;1,71508622474329;0,19006248327746
"2022-01";"Doses_2";31715;58;667,964685480057;236,334925281159;247282;198;292,457599016507;2,82634775493044;0,128254381637159
"2022-02";"Doses_2";22237;48;788,415703557135;306,680427519373;217945;188;315,065727591824;2,57080541439942;0,102030328752667
"2022-03";"Doses_2";22451;44;715,825575698187;266,800584368152;235052;206;320,105763830982;2,68299853013229;0,0955150349709851
"2022-04";"Doses_2";20361;33;591,977309562399;282,852053898708;221580;190;313,193880314108;2,09288672789483;0,0918900622799892
"2022-05";"Doses_2";19846;26;478,509523329638;173,6155909415;223497;166;271,285520611015;2,7561437353335;0,0887976124959172
"2022-06";"Doses_2";18190;20;401,594282572842;123,283473379403;211831;136;234,498255684956;3,25748676253581;0,0858703400352167
"2022-07";"Doses_2";18077;20;404,104663384411;164,92992236753;214651;154;262,046298409977;2,4501597865541;0,0842157735114209
"2022-08";"Doses_2";17140;13;277,027421236873;186,993556359785;209813;140;243,71702420727;1,48148110892045;0,0816917922149724
"2022-09";"Doses_2";15707;12;279,047558413446;299,117778439547;198705;150;275,722805163433;0,932901948754753;0,0790468282126771
"2022-10";"Doses_2";14946;27;659,825371336813;283,265012187015;199705;207;378,592173455847;2,32935711418249;0,0748403895746226
"2022-11";"Doses_2";13428;20;544,012511170688;191,859107799459;188074;159;308,786700979402;2,83547920872913;0,0713974286716931
"2022-12";"Doses_2";13117;17;473,374247160174;245,04964729336;188603;208;402,814377289863;1,93174833095547;0,0695482044294099
"2020-01";"Doses_3p";0;0;NA;235,202351215711;436370;281;235,202351215711;NA;0
"2020-02";"Doses_3p";0;0;NA;285,963260068587;399783;313;285,963260068587;NA;0
"2020-03";"Doses_3p";0;0;NA;215,627330350485;418392;247;215,627330350485;NA;0
"2020-04";"Doses_3p";0;0;NA;219,622694200405;397476;239;219,622694200405;NA;0
"2020-05";"Doses_3p";0;0;NA;194,513868591443;403718;215;194,513868591443;NA;0
"2020-06";"Doses_3p";0;0;NA;229,261079509939;383952;241;229,261079509939;NA;0
"2020-07";"Doses_3p";0;0;NA;205,286154240985;389650;219;205,286154240985;NA;0
"2020-08";"Doses_3p";0;0;NA;217,506111703128;382872;228;217,506111703128;NA;0
"2020-09";"Doses_3p";0;0;NA;259,402656389787;363275;258;259,402656389787;NA;0
"2020-10";"Doses_3p";0;0;NA;375,978860971707;366242;377;375,978860971707;NA;0
"2020-11";"Doses_3p";0;0;NA;469,417905893123;340804;438;469,417905893123;NA;0
"2020-12";"Doses_3p";0;0;NA;379,856222898575;340477;354;379,756929249259;NA;0
"2021-01";"Doses_3p";0;0;NA;364,432424626332;330018;320;354,16250022726;NA;0
"2021-02";"Doses_3p";0;0;NA;427,349035926432;289831;274;345,299502123651;NA;0
"2021-03";"Doses_3p";0;0;NA;457,466258772719;312073;280;327,711785383548;NA;0
"2021-04";"Doses_3p";0;0;NA;362,745329865216;294940;196;242,723943852987;NA;0
"2021-05";"Doses_3p";0;0;NA;282,046332046332;298359;203;248,511859873508;NA;0
"2021-06";"Doses_3p";0;0;NA;284,667524768844;283146;179;230,904727596364;NA;0
"2021-07";"Doses_3p";0;0;NA;204,290678440099;287574;159;201,947150994179;NA;0
"2021-08";"Doses_3p";0;0;NA;233,975977825685;282241;178;230,35101207833;NA;0
"2021-09";"Doses_3p";160;0;NA;306,622768472002;267449;208;284,061634180722;NA;0,000598244899027478
"2021-10";"Doses_3p";12540;5;NA;263,459016393443;269952;215;290,898937588905;NA;0,0464527027027027
"2021-11";"Doses_3p";78316;23;107,267352775933;373,158895479184;254181;254;364,989908765801;0,287457579265767;0,308111149141753
"2021-12";"Doses_3p";134842;76;205,863158363121;432,063168167502;254148;262;376,534538930072;0,476465418786432;0,530564867714875
"2022-01";"Doses_3p";148481;97;238,611337477522;236,334925281159;247282;198;292,457599016507;1,0096321446932;0,600452115398614
"2022-02";"Doses_3p";136950;88;234,698795180723;306,680427519373;217945;188;315,065727591824;0,76528781793842;0,628369542774553
"2022-03";"Doses_3p";149491;114;278,535162651932;266,800584368152;235052;206;320,105763830982;1,04398258089116;0,635991184929292
"2022-04";"Doses_3p";141694;110;283,551173655906;282,852053898708;221580;190;313,193880314108;1,0024716799739;0,639471071396335
"2022-05";"Doses_3p";143386;111;282,752500244096;173,6155909415;223497;166;271,285520611015;1,62861237698042;0,641556709933467
"2022-06";"Doses_3p";136068;96;257,694682070729;123,283473379403;211831;136;234,498255684956;2,09026137086256;0,642342244525117
"2022-07";"Doses_3p";137727;106;281,110457644471;164,92992236753;214651;154;262,046298409977;1,70442363404528;0,641632230923685
"2022-08";"Doses_3p";134858;96;260,006821990538;186,993556359785;209813;140;243,71702420727;1,39045872516737;0,642753308898877
"2022-09";"Doses_3p";128194;93;264,975349860368;299,117778439547;198705;150;275,722805163433;0,885856237775984;0,645147328954984
"2022-10";"Doses_3p";129524;136;383,511936011859;283,265012187015;199705;207;378,592173455847;1,35389800897352;0,648576650559575
"2022-11";"Doses_3p";122266;111;331,594637920599;191,859107799459;188074;159;308,786700979402;1,72832367315707;0,650095175303338
"2022-12";"Doses_3p";122338;155;462,765044385228;245,04964729336;188603;208;402,814377289863;1,88845423568895;0,648653520887791
