"Mon";"status";"person_days";"Deaths";"MortalityRate";"MR_unvac";"person_days_AllGroups";"Deaths_AllGroups";"Average_mortality_rate";"MR_ComparedToUnvacc";"GroupSize_Share"
"2020-08";"Doses_1";0;0;NA;3,69917014327597;19648934;199;3,69917014327597;NA;0
"2020-09";"Doses_1";0;0;NA;3,7467687005047;19009380;195;3,7467687005047;NA;0
"2020-10";"Doses_1";0;0;NA;4,20372903635445;19636494;226;4,20372903635445;NA;0
"2020-11";"Doses_1";0;0;NA;4,94161587128933;18995659;257;4,94161587128933;NA;0
"2020-12";"Doses_1";5126;0;NA;4,41289889824154;19621313;237;4,41174604370258;NA;0,000261246533297746
"2021-01";"Doses_1";459791;3;NA;5,65740827760557;19613156;299;5,56818851591248;NA;0,0234429889814775
"2021-02";"Doses_1";327248;3;NA;5,93904526064924;17707279;277;5,71370959931224;NA;0,0184809873950707
"2021-03";"Doses_1";1280190;7;NA;7,54735620806021;19594156;371;6,91572272875647;NA;0,0653352969119976
"2021-04";"Doses_1";1425522;10;NA;6,18562462530611;18951944;278;5,35773533311411;NA;0,0752177190899256
"2021-05";"Doses_1";6345968;28;1,61157446744137;6,4908498501721;19575995;226;4,21672052940349;0,248284046718265;0,324170904212021
"2021-06";"Doses_1";6175766;33;1,95170121406802;9,37613310985777;18938091;225;4,33946853460573;0,208156304011519;0,326102879112789
"2021-07";"Doses_1";1525893;18;4,30862452347576;7,08683543668615;19562744;188;3,5100904044954;0,6079758112022;0,0779999472466644
"2021-08";"Doses_1";599204;10;NA;8,28849715896868;19556810;203;3,79130083075921;NA;0,0306391482046407
"2021-09";"Doses_1";198633;8;NA;7,23654230974977;18920061;186;3,59071252465835;NA;0,0104985390903338
"2021-10";"Doses_1";156758;9;NA;8,07329862252991;19544504;227;4,24220282080323;NA;0,0080205668048675
"2021-11";"Doses_1";311624;5;NA;11,9662216003365;18906736;264;5,10008708007559;NA;0,016482168048467
"2021-12";"Doses_1";294710;3;NA;14,615181600996;19528304;282;5,27442116837182;NA;0,0150914283186087
"2022-01";"Doses_1";164648;8;NA;11,5166762899398;19519645;249;4,65926762500035;NA;0,00843498946830232
"2022-02";"Doses_1";111370;7;NA;9,951490164554;17624141;228;4,72516646343218;NA;0,00631917322949243
"2022-03";"Doses_1";107597;1;NA;8,43346738869127;19505742;233;4,36298449964118;NA;0,00551617057172191
"2022-04";"Doses_1";101859;3;NA;8,65033018290553;18869030;240;4,64570780797953;NA;0,00539821071883398
"2022-05";"Doses_1";103227;0;NA;7,38799289365413;19491413;201;3,76654324650552;NA;0,00529602445959151
"2022-06";"Doses_1";98414;1;NA;7,47225658656958;18856279;219;4,24207501384552;NA;0,00521916333545977
"2022-07";"Doses_1";101422;3;NA;6,24030709315761;19478719;196;3,67524168298747;NA;0,00520681057106476
"2022-08";"Doses_1";101867;5;NA;7,08183068616515;19471736;223;4,18302456442507;NA;0,00523153148748525
"2022-09";"Doses_1";98337;3;NA;7,06752262100423;18837470;210;4,07180475934401;NA;0,00522028701306492
"2022-10";"Doses_1";101311;4;NA;7,09719577756142;19458559;219;4,11077459538499;NA;0,00520650064580836
"2022-11";"Doses_1";97908;0;NA;6,21781798045991;18824251;207;4,01645462547222;NA;0,00520116311666265
"2022-12";"Doses_1";100875;5;NA;7,19280396732548;19444838;251;4,7147602875375;NA;0,00518775214275377
"2020-01";"Doses_2";0;0;NA;3,91377847163987;19691393;211;3,91377847163987;NA;0
"2020-02";"Doses_2";0;0;NA;3,74863157414587;18415320;189;3,74863157414587;NA;0
"2020-03";"Doses_2";0;0;NA;4,52878937701845;19678769;244;4,52878937701845;NA;0
"2020-04";"Doses_2";0;0;NA;3,60696854535587;19037316;188;3,60696854535587;NA;0
"2020-05";"Doses_2";0;0;NA;3,25016355374707;19666318;175;3,25016355374707;NA;0
"2020-06";"Doses_2";0;0;NA;3,55139971281339;19026653;185;3,55139971281339;NA;0
"2020-07";"Doses_2";0;0;NA;3,400654756063;19655259;183;3,400654756063;NA;0
"2020-08";"Doses_2";0;0;NA;3,69917014327597;19648934;199;3,69917014327597;NA;0
"2020-09";"Doses_2";0;0;NA;3,7467687005047;19009380;195;3,7467687005047;NA;0
"2020-10";"Doses_2";0;0;NA;4,20372903635445;19636494;226;4,20372903635445;NA;0
"2020-11";"Doses_2";0;0;NA;4,94161587128933;18995659;257;4,94161587128933;NA;0
"2020-12";"Doses_2";0;0;NA;4,41289889824154;19621313;237;4,41174604370258;NA;0
"2021-01";"Doses_2";43201;0;NA;5,65740827760557;19613156;299;5,56818851591248;NA;0,00220265417763464
"2021-02";"Doses_2";590550;1;NA;5,93904526064924;17707279;277;5,71370959931224;NA;0,0333506915432913
"2021-03";"Doses_2";1085461;8;NA;7,54735620806021;19594156;371;6,91572272875647;NA;0,0553971806695833
"2021-04";"Doses_2";2173710;8;NA;6,18562462530611;18951944;278;5,35773533311411;NA;0,114695885551371
"2021-05";"Doses_2";2988255;16;1,95565639478559;6,4908498501721;19575995;226;4,21672052940349;0,301294351267998;0,152648945813482
"2021-06";"Doses_2";6217432;24;1,40990685543485;9,37613310985777;18938091;225;4,33946853460573;0,150371889873504;0,32830299527022
"2021-07";"Doses_2";12057682;54;1,63576216390514;7,08683543668615;19562744;188;3,5100904044954;0,230817009724446;0,616359443235571
"2021-08";"Doses_2";13448317;68;1,84684819669257;8,28849715896868;19556810;203;3,79130083075921;0,222820634582008;0,687653916973167
"2021-09";"Doses_2";13567949;76;2,04592455351947;7,23654230974977;18920061;186;3,59071252465835;0,282721286761912;0,717119728102357
"2021-10";"Doses_2";13963470;103;2,69422643511964;8,07329862252991;19544504;227;4,24220282080323;0,333720646428331;0,714444838303392
"2021-11";"Doses_2";12710328;101;2,90238379371484;11,9662216003365;18906736;264;5,10008708007559;0,242548056575622;0,672264530482681
"2021-12";"Doses_2";10507851;85;2,95457653520211;14,615181600996;19528304;282;5,27442116837182;0,202158044686954;0,538083133076994
"2022-01";"Doses_2";6381667;68;3,89192980454793;11,5166762899398;19519645;249;4,65926762500035;0,337938629737095;0,326935607691636
"2022-02";"Doses_2";4314060;63;5,33389660783577;9,951490164554;17624141;228;4,72516646343218;0,53598973818358;0,244781291752035
"2022-03";"Doses_2";4507873;62;5,0235443633838;8,43346738869127;19505742;233;4,36298449964118;0,595667728569158;0,231104922847847
"2022-04";"Doses_2";4234004;71;6,1248761219876;8,65033018290553;18869030;240;4,64570780797953;0,708051137064267;0,224389065044679
"2022-05";"Doses_2";4296253;40;3,40063771849563;7,38799289365413;19491413;201;3,76654324650552;0,46029249993142;0,220417729592
"2022-06";"Doses_2";4107001;54;4,80240934930379;7,47225658656958;18856279;219;4,24207501384552;0,642698667218614;0,217805485377046
"2022-07";"Doses_2";4206390;50;4,34160883798221;6,24030709315761;19478719;196;3,67524168298747;0,69573640738654;0,215947978919969
"2022-08";"Doses_2";4156970;56;4,92041077996714;7,08183068616515;19471736;223;4,18302456442507;0,694793620183479;0,213487384997414
"2022-09";"Doses_2";3984156;52;4,76713261227723;7,06752262100423;18837470;210;4,07180475934401;0,674512536841355;0,211501650699377
"2022-10";"Doses_2";4074088;44;3,94468651634427;7,09719577756142;19458559;219;4,11077459538499;0,555809173084367;0,209372543979233
"2022-11";"Doses_2";3903886;43;4,02310671981713;6,21781798045991;18824251;207;4,01645462547222;0,647028705642418;0,207385993737546
"2022-12";"Doses_2";4019419;53;4,81618114458831;7,19280396732548;19444838;251;4,7147602875375;0,66958326216961;0,20670879335688
"2020-01";"Doses_3p";0;0;NA;3,91377847163987;19691393;211;3,91377847163987;NA;0
"2020-02";"Doses_3p";0;0;NA;3,74863157414587;18415320;189;3,74863157414587;NA;0
"2020-03";"Doses_3p";0;0;NA;4,52878937701845;19678769;244;4,52878937701845;NA;0
"2020-04";"Doses_3p";0;0;NA;3,60696854535587;19037316;188;3,60696854535587;NA;0
"2020-05";"Doses_3p";0;0;NA;3,25016355374707;19666318;175;3,25016355374707;NA;0
"2020-06";"Doses_3p";0;0;NA;3,55139971281339;19026653;185;3,55139971281339;NA;0
"2020-07";"Doses_3p";0;0;NA;3,400654756063;19655259;183;3,400654756063;NA;0
"2020-08";"Doses_3p";0;0;NA;3,69917014327597;19648934;199;3,69917014327597;NA;0
"2020-09";"Doses_3p";0;0;NA;3,7467687005047;19009380;195;3,7467687005047;NA;0
"2020-10";"Doses_3p";0;0;NA;4,20372903635445;19636494;226;4,20372903635445;NA;0
"2020-11";"Doses_3p";0;0;NA;4,94161587128933;18995659;257;4,94161587128933;NA;0
"2020-12";"Doses_3p";0;0;NA;4,41289889824154;19621313;237;4,41174604370258;NA;0
"2021-01";"Doses_3p";0;0;NA;5,65740827760557;19613156;299;5,56818851591248;NA;0
"2021-02";"Doses_3p";40;0;NA;5,93904526064924;17707279;277;5,71370959931224;NA;2,25895802511498e-06
"2021-03";"Doses_3p";88;0;NA;7,54735620806021;19594156;371;6,91572272875647;NA;4,49113500984681e-06
"2021-04";"Doses_3p";180;0;NA;6,18562462530611;18951944;278;5,35773533311411;NA;9,49770640943219e-06
"2021-05";"Doses_3p";355;0;NA;6,4908498501721;19575995;226;4,21672052940349;NA;1,81344549791722e-05
"2021-06";"Doses_3p";404;0;NA;9,37613310985777;18938091;225;4,33946853460573;NA;2,13326675851331e-05
"2021-07";"Doses_3p";619;0;NA;7,08683543668615;19562744;188;3,5100904044954;NA;3,16417778610199e-05
"2021-08";"Doses_3p";902;0;NA;8,28849715896868;19556810;203;3,79130083075921;NA;4,61220413758686e-05
"2021-09";"Doses_3p";5233;0;NA;7,23654230974977;18920061;186;3,59071252465835;NA;0,000276584731941403
"2021-10";"Doses_3p";221477;0;NA;8,07329862252991;19544504;227;4,24220282080323;NA;0,0113319324962148
"2021-11";"Doses_3p";1153654;3;NA;11,9662216003365;18906736;264;5,10008708007559;NA;0,0610181471830992
"2021-12";"Doses_3p";4152365;11;0,967581125455012;14,615181600996;19528304;282;5,27442116837182;0,0662038387117319;0,2126331605653
"2022-01";"Doses_3p";8501532;32;1,37481103405833;11,5166762899398;19519645;249;4,65926762500035;0,119375677447779;0,435537224165706
"2022-02";"Doses_3p";9198079;49;1,94575954392216;9,951490164554;17624141;228;4,72516646343218;0,19552444023436;0,521902258952649
"2022-03";"Doses_3p";10472694;68;2,37159607642503;8,43346738869127;19505742;233;4,36298449964118;0,281212455935407;0,536903133446551
"2022-04";"Doses_3p";10268561;65;2,31203281550356;8,65033018290553;18869030;240;4,64570780797953;0,267276828354195;0,544201848213713
"2022-05";"Doses_3p";10691922;72;2,45961390290726;7,38799289365413;19491413;201;3,76654324650552;0,332920447855321;0,548545249130989
"2022-06";"Doses_3p";10398233;77;2,70471434906296;7,47225658656958;18856279;219;4,24207501384552;0,361967541896826;0,55144670907765
"2022-07";"Doses_3p";10781099;68;2,3037540050416;6,24030709315761;19478719;196;3,67524168298747;0,369173178603282;0,553480903954721
"2022-08";"Doses_3p";10828969;77;2,59713089953439;7,08183068616515;19471736;223;4,18302456442507;0,366731571909515;0,556137829724068
"2022-09";"Doses_3p";10517212;73;2,53520134423457;7,06752262100423;18837470;210;4,07180475934401;0,358711458057469;0,558313404082395
"2022-10";"Doses_3p";10908721;86;2,87948513854191;7,09719577756142;19458559;219;4,11077459538499;0,405721531262491;0,56061299297651
"2022-11";"Doses_3p";10592999;92;3,17218948099589;6,21781798045991;18824251;207;4,01645462547222;0,510177282603769;0,562731499914658
"2022-12";"Doses_3p";10957471;107;3,56667610619275;7,19280396732548;19444838;251;4,7147602875375;0,495867275459609;0,563515674442749
